review_id,reviewer,stars,date,text
ChZDSUhNMG9nS0VJQ0FnSUNEdjZPWE93EAE,Silas John,5 stars,a year ago,"taste so good!!! Service Dine in Meal type Lunch Price per person $10–20 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Lunch
Price per person: $10–20
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEdl8zWkd3EAE,Jiayi Wang,5 stars,a year ago,"nice！ Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEdjUyaXNRRRAB,Youbin “Robin” Wang,5 stars,a year ago,"Nice and Delicious! Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEdjRuQXVBRRAB,陳亮維,5 stars,a year ago,praise
ChdDSUhNMG9nS0VJQ0FnSUNEdi1HanhRRRAB,Allen Yang,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEdjZHcnlBRRAB,Danni Lu,5 stars,a year ago,"Sooooo good Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEdjVhVEVnEAE,Michael Chang,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEdi1LSmNnEAE,Logan Renaut,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEdi1MQmxBRRAB,Epsilon,5 stars,a year ago,"Service: Dine in
Meal type: Lunch
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEdjVESXpBRRAB,Du Haojun,5 stars,a year ago,"Food is good, heavy taste, there are diverse choice of food and some are special marinated, fair price,quick Service Dine in Meal type Dinner Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5 Parking space Somewhat difficult to find parking Parking options Free parking lot

Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5
Parking space: Somewhat difficult to find parking
Parking options: Free parking lot"
ChZDSUhNMG9nS0VJQ0FnSUNEdi1DckF3EAE,svii_u,5 stars,a year ago,"It’s really delicious~! Service Dine in Meal type Lunch Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Lunch
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEMzV2SS1RRRAB,Zhuowen Fang,5 stars,a year ago,
ChZDSUhNMG9nS0VJQ0FnSUNEMzdxQ1J3EAE,zile jiang,5 stars,a year ago,"very good. much better than in china Service Dine in Meal type Lunch Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Lunch
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEMzlycHdBRRAB,Yuxiang Duan,5 stars,a year ago,"The dishes are complete and taste great! Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEMzRxYjZnRRAB,Linux Cao,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEbjRlcnVBRRAB,Frank Yang,5 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSUNEbjdQYXRRRRAB,Cecilia Wu,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEOTdUcGVREAE,Xuanbo Wang,5 stars,a year ago,
ChZDSUhNMG9nS0VJQ0FnSUNEdDc3VElBEAE,Jiayi Lan,5 stars,a year ago,"Very good Chinese food, nice place! Service Dine in Price per person $10–20 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Price per person: $10–20
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEdDk2bXBnRRAB,Zoe Tang,5 stars,a year ago,"Very delicious Service Dine in Meal type Dinner Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEdDZyYjFRRRAB,c lin,5 stars,a year ago,"Not bad. It's convenient to come here. Service Take out Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5

Service: Take out
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEdC1ySUdREAE,Xuehua Chen,5 stars,a year ago,"So many choices and fantastic food Service Dine in Meal type Dinner Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5 Vegetarian offerings Vegetarian menu or section

Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5
Vegetarian offerings: Vegetarian menu or section"
ChdDSUhNMG9nS0VJQ0FnSUNEdDdLeHhnRRAB,Nicola Duan,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEMTd2QnNnRRAB,O Megan,5 stars,a year ago,"authentic taste! Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEMTl2cFZBEAE,林家瑋,5 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSUNEMTh2ZzNnRRAB,Liu Michael,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEMTR2MXpnRRAB,Zhao Zhang,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEMTkyeUh3EAE,Zhehao Xu,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEMV9uX2V3EAE,Kefei Tong,5 stars,a year ago,"Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEMTlMZjF3RRAB,Susan Zhang,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEMTlLWXZBRRAB,Lexi Xu,5 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSUNEMTZUcndBRRAB,Jingwen Gong,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEMS1qc1d3EAE,Wilson Yu,5 stars,a year ago,"Delicious, good service Service Dine in Meal type Lunch Price per person $10–20 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Lunch
Price per person: $10–20
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEMTZpak13EAE,fionayy zeal,5 stars,a year ago,"Service: Dine in
Meal type: Dinner
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEMThpZ2JnEAE,杨泽中,5 stars,a year ago,"great food Service Dine in Meal type Lunch Price per person $10–20 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Lunch
Price per person: $10–20
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEbC1fS19nRRAB,ko Liu,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEbF9mTFJnEAE,Qi Zhang,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEbF9YczRnRRAB,Ruby Wu,5 stars,a year ago,"Service: Take out
Meal type: Lunch
Price per person: $10–20
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEbC03UGp3RRAB,Qiannan Xiong,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEbC03dUdREAE,Mia Yu,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEbF9iOTJRRRAB,Habaiah Li (小耳),5 stars,a year ago,
ChZDSUhNMG9nS0VJQ0FnSUNEbF9iU0xnEAE,Wing yi Chan,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEbDZhMXJnRRAB,Alecia z,5 stars,a year ago,"Service: Dine in
Meal type: Lunch
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEbDVpb093EAE,Hyperbola G (Hyper-bola-G),5 stars,a year ago,"Tastes good, and price is fair. Meal type Brunch Food: 5 Service: 5 Atmosphere: 5

Meal type: Brunch
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEbDZpTEtnEAE,Yangcen Fan,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEbDhpYVR3EAE,Yangtian Yan,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEbDVDZy1RRRAB,Yifei Ma,5 stars,a year ago,"Service: Dine in
Meal type: Lunch
Price per person: $10–20
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNENV9fdUlnEAE,Xiaoyu Ma,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNENV8tUUpBEAE,Xu Tianle,5 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSUNENS1QcDJBRRAB,Ziyan Zhou,5 stars,a year ago,"So many foods to choose from! Amazing restaurant Service Dine in Meal type Lunch Price per person $10–20 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Lunch
Price per person: $10–20
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNENS1tN1NnEAE,Tiffany Yang,5 stars,a year ago,"Great place for lunch, service was nice and sometimes small deals👍🏻 Service Dine in Meal type Lunch Price per person $10–20 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Lunch
Price per person: $10–20
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNENTdHbC1BRRAB,ZIHAN ZUO,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNENTlIMGxnRRAB,Minghao Zhao,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNENTRHa1hBEAE,Elizabeth Yu,5 stars,a year ago,
ChZDSUhNMG9nS0VJQ0FnSUNENTdxVFpREAE,Anna Zhang,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNENS1yTlFREAE,Sun Frank,5 stars,a year ago,
ChZDSUhNMG9nS0VJQ0FnSUNEdTZfd0xBEAE,Tom G,5 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSUNEbzZ2LXVnRRAB,Abram Hodgens,4 stars,a year ago,"Food is excellent. I ate malatang 2 or 3 times a week when I was living in China for 5 years. Price is quite high. About 20-30 per person. Atmosphere is pure chaos. Bright lights, super loud music, and very cramped spaces. It's fine if that's the mood though. Service Dine in Meal type Dinner Price per person $20–30 Food: 5 Service: 4 Atmosphere: 2

Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 4
Atmosphere: 2"
ChZDSUhNMG9nS0VJQ0FnSUNEMktMLVVBEAE,Jocelyn Wang,5 stars,a year ago,"Spicy and delicious 😋 There are many choices of dishes. It feels so happy Service Dine in Meal type Dinner Price per person $20–30 Food: 5 Service: 4 Atmosphere: 4

Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 4
Atmosphere: 4"
ChdDSUhNMG9nS0VJQ0FnSUQ5a3BQMHJBRRAB,jay,5 stars,a year ago,"Like it so much Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUM5Xy1hMGFBEAE,Kevin Huang,5 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSUM5bV92NDBRRRAB,鑫先森,5 stars,a year ago,"Delicious, Chinese taste"
ChdDSUhNMG9nS0VJQ0FnSUM5ZzVtT3JRRRAB,Lucy Hou,5 stars,a year ago,"Good！ Service Dine in Meal type Lunch Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Lunch
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUM5X2VxLTFRRRAB,Mini Xiong,5 stars,a year ago,"Perfect! Hope it can be available on all major food delivery platforms soon! Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUM5OVl5MVBnEAE,Marcus Tong,5 stars,a year ago,
